galaxy_name,completeness_pct,quality_flag,constellation,cluster_id,ra,dec,distance_mpc,effective_radius_kpc,stellar_mass_solar,dark_matter_fraction
962,33.3,Low Confidence,Cetus,-1,33.67,-4.57,,,,
9754,33.3,Low Confidence,Cetus,-1,33.34,-2.88,,,,
SMDG0038239+010621,33.3,Low Confidence,Cetus,-1,9.59958333,1.10583333,,,,
SMDG0039489-162223,33.3,Low Confidence,Cetus,-1,9.95375,-16.373056,,,,
SMDG0040218-220213,33.3,Low Confidence,Cetus,-1,10.090833,-22.036944,,,,
SMDG0040239-013230,33.3,Low Confidence,Cetus,-1,10.099583,-1.541667,,,,
SMDG0113177-001417,33.3,Low Confidence,Cetus,-1,18.32375,-0.23805556,,,,
SMDG0115352+001434,33.3,Low Confidence,Cetus,-1,18.89666667,0.24277778,,,,
SMDG0223-02,33.3,Low Confidence,Cetus,-1,35.827916,-2.056944,,,,
DF27,33.3,Low Confidence,Coma Berenices,-1,194.73875,27.7441666,,,,
SMDG1221+28,33.3,Low Confidence,Coma Berenices,-1,185.457084,28.52,,,,
SMDG1231377+203617,33.3,Low Confidence,Coma Berenices,-1,187.90708333,20.60472222,,,,
SMDG1302280+204900,33.3,Low Confidence,Coma Berenices,-1,195.61666667,20.81666667,,,,
SMDG1304250+210738,33.3,Low Confidence,Coma Berenices,-1,196.10416667,21.12722222,,,,
Dw1709+74,33.3,Low Confidence,Draco,-1,257.44,74.1789,,,,
Dw1735+57,33.3,Low Confidence,Draco,-1,263.8942,57.8131,,,,
64773733,33.3,Low Confidence,Eridanus,-1,29.0012,-50.2462,,,,
MACSJ0416.1-2403,33.3,Low Confidence,Eridanus,-1,64.034917,-24.072444,,,,
SMDG0430339-052909,33.3,Low Confidence,Eridanus,-1,67.64125,-5.485833,,,,
62646182,33.3,Low Confidence,Fornax,-1,30.4643,-24.0018,,,,
62830903,33.3,Low Confidence,Fornax,-1,29.9594,-28.8656,,,,
63262376,33.3,Low Confidence,Fornax,-1,30.2929,-24.9787,,,,
63922768,33.3,Low Confidence,Fornax,-1,29.5244,-32.7958,,,,
64868340,33.3,Low Confidence,Fornax,-1,29.3394,-23.8729,,,,
NGFS033429-353241,33.3,Low Confidence,Fornax,-1,53.6208345,-35.5447222,,,,
NGFS033807-352624,33.3,Low Confidence,Fornax,-1,54.5291667,-35.44,,,,
NGFS033913-352217,33.3,Low Confidence,Fornax,-1,54.8041667,-35.3713889,,,,
Dw1559+46,33.3,Low Confidence,Hercules,-1,239.7608,46.3944,,,,
Dw1645+46,33.3,Low Confidence,Hercules,-1,251.4521,46.79,,,,
10447,33.3,Low Confidence,Hydra,-1,138.69,3.35,,,,
4198,33.3,Low Confidence,Hydra,-1,138.41,3.29,,,,
4312,33.3,Low Confidence,Hydra,-1,133.65,0.64,,,,
Dw0852-0210,33.3,Low Confidence,Hydra,-1,133.1479,-2.1781,,,,
61456395,33.3,Low Confidence,Hydrus,-1,29.7062,-60.4882,,,,
61580602,33.3,Low Confidence,Hydrus,-1,30.3125,-58.1927,,,,
63037584,33.3,Low Confidence,Hydrus,-1,28.9741,-59.5261,,,,
63097874,33.3,Low Confidence,Hydrus,-1,29.3755,-61.1452,,,,
63113174,33.3,Low Confidence,Hydrus,-1,29.1535,-61.4326,,,,
11853,33.3,Low Confidence,Leo,-1,172.28,0.61,,,,
1961,33.3,Low Confidence,Leo,-1,171.84,0.14,,,,
4995,33.3,Low Confidence,Leo,-1,167.77,1.09,,,,
6545,33.3,Low Confidence,Leo,-1,170.69,0.46,,,,
AGC 198596,33.3,Low Confidence,Leo,-1,147.03,16.2606,,,,
MACSJ1149.5+2223,33.3,Low Confidence,Leo,-1,177.39875,22.398536,,,,
SDSS J113939.59+262036.6,33.3,Low Confidence,Leo,-1,174.9149583,26.3435,,,,
SMDG1110+18,33.3,Low Confidence,Leo,-1,167.729168,18.981111,,,,
13527,33.3,Low Confidence,Libra,-1,221.83,-1.26,,,,
Sumo Puff,33.3,Low Confidence,Libra,-1,222.3131,-0.70188094,,,,
SMDG0740+40,33.3,Low Confidence,Lynx,-1,115.095834,40.548889,,,,
SPT-CL J2031-4037,33.3,Low Confidence,Microscopium,-1,307.9645833,-40.6205556,,,,
6922,33.3,Low Confidence,Pegasus,-1,336.65,5.19,,,,
SMDG0000453+305356,33.3,Low Confidence,Pegasus,-1,0.18875,30.8988888889,,,,
SMDG0004118+163159,33.3,Low Confidence,Pegasus,-1,1.049167,16.533056,,,,
63716543,33.3,Low Confidence,Phoenix,-1,30.0657,-39.5446,,,,
SMDG0000202-402435,33.3,Low Confidence,Phoenix,-1,0.0841666666666666,-40.4097222222,,,,
SMDG0000588-410921,33.3,Low Confidence,Phoenix,-1,0.245,-41.1558333333,,,,
SMDG0001278-553133,33.3,Low Confidence,Phoenix,-1,0.3658333333,-55.5258333333,,,,
SMDG0040340-561554,33.3,Low Confidence,Phoenix,-1,10.141667,-56.265,,,,
11537,33.3,Low Confidence,Pisces,-1,351.09,0.32,,,,
11934,33.3,Low Confidence,Pisces,-1,353.86,1.06,,,,
17332,33.3,Low Confidence,Pisces,-1,349.52,1.97,,,,
3365,33.3,Low Confidence,Pisces,-1,0.96,2.07,,,,
61508029,33.3,Low Confidence,Pisces,-1,29.925,4.60483,,,,
61638403,33.3,Low Confidence,Pisces,-1,29.9539,4.75811,,,,
61638933,33.3,Low Confidence,Pisces,-1,29.4862,4.74468,,,,
61712539,33.3,Low Confidence,Pisces,-1,30.2824,5.28992,,,,
Dw0010-0112,33.3,Low Confidence,Pisces,-1,2.61,-1.205,,,,
SMDG0000473-040432,33.3,Low Confidence,Pisces,-1,0.1970833333,-4.0755555556,,,,
SMDG0000500-040035,33.3,Low Confidence,Pisces,-1,0.2083333333,-4.0097222222,,,,
SMDG0039525+034347,33.3,Low Confidence,Pisces,-1,9.96875,3.729722,,,,
SMDG0039587+024558,33.3,Low Confidence,Pisces,-1,9.994583,2.766111,,,,
SMDG0040029+025725,33.3,Low Confidence,Pisces,-1,10.012083,2.956944,,,,
SMDG0040194+033200,33.3,Low Confidence,Pisces,-1,10.080833,3.533333,,,,
KiDS_UDG_1,33.3,Low Confidence,Sculptor,-1,0.627707,-30.6654,,,,
KiDS_UDG_10,33.3,Low Confidence,Sculptor,-1,8.779283,-28.0503,,,,
KiDS_UDG_11,33.3,Low Confidence,Sculptor,-1,10.549599,-31.6502,,,,
KiDS_UDG_13,33.3,Low Confidence,Sculptor,-1,14.161699,-31.786,,,,
KiDS_UDG_14,33.3,Low Confidence,Sculptor,-1,15.9952,-28.5139,,,,
KiDS_UDG_16,33.3,Low Confidence,Sculptor,-1,18.603041,-32.6282,,,,
KiDS_UDG_2,33.3,Low Confidence,Sculptor,-1,0.726513,-33.999,,,,
KiDS_UDG_20,33.3,Low Confidence,Sculptor,-1,19.213181,-33.0282,,,,
KiDS_UDG_21,33.3,Low Confidence,Sculptor,-1,19.496324,-32.769,,,,
KiDS_UDG_22,33.3,Low Confidence,Sculptor,-1,19.830581,-33.0867,,,,
KiDS_UDG_23,33.3,Low Confidence,Sculptor,-1,20.117843,-31.4713,,,,
KiDS_UDG_24,33.3,Low Confidence,Sculptor,-1,20.266866,-33.157,,,,
KiDS_UDG_3,33.3,Low Confidence,Sculptor,-1,1.899134,-32.168,,,,
KiDS_UDG_4,33.3,Low Confidence,Sculptor,-1,2.142476,-33.8264,,,,
KiDS_UDG_5,33.3,Low Confidence,Sculptor,-1,2.162882,-33.8838,,,,
KiDS_UDG_7,33.3,Low Confidence,Sculptor,-1,7.980486,-33.2661,,,,
KiDS_UDG_9,33.3,Low Confidence,Sculptor,-1,8.404569,-32.3808,,,,
SMDG0039472-370027,33.3,Low Confidence,Sculptor,-1,9.946667,-37.0075,,,,
SMDG0040103-303513,33.3,Low Confidence,Sculptor,-1,10.042917,-30.586944,,,,
UDG_14.161699_-31.786,33.3,Low Confidence,Sculptor,-1,14.161699,-31.786,,,,
UDG_15.9952_-28.5139,33.3,Low Confidence,Sculptor,-1,15.9952,-28.5139,,,,
UDG_19.213181_-33.0282,33.3,Low Confidence,Sculptor,-1,19.213181,-33.0282,,,,
UDG_19.496324_-32.769,33.3,Low Confidence,Sculptor,-1,19.496324,-32.769,,,,
UDG_19.830581_-33.0867,33.3,Low Confidence,Sculptor,-1,19.830581,-33.0867,,,,
UDG_2.162882_-33.8838,33.3,Low Confidence,Sculptor,-1,2.162882,-33.8838,,,,
UDG_20.117843_-31.4713,33.3,Low Confidence,Sculptor,-1,20.117843,-31.4713,,,,
UDG_20.266866_-33.157,33.3,Low Confidence,Sculptor,-1,20.266866,-33.157,,,,
1079,33.3,Low Confidence,Sextans,-1,151.96,0.53,,,,
16596,33.3,Low Confidence,Sextans,-1,158.17,2.7,,,,
17416,33.3,Low Confidence,Sextans,-1,160.91,0.61,,,,
1799,33.3,Low Confidence,Sextans,-1,153.44,-0.12,,,,
2185,33.3,Low Confidence,Sextans,-1,160.25,-0.7,,,,
3873,33.3,Low Confidence,Sextans,-1,146.55,2.37,,,,
5365,33.3,Low Confidence,Sextans,-1,160.97,1.06,,,,
9128,33.3,Low Confidence,Sextans,-1,154.93,-0.64,,,,
LSBG_148.1515-1.9437,33.3,Low Confidence,Sextans,-1,148.1515,-1.9437,,,,
LSBG_148.4513-1.7697,33.3,Low Confidence,Sextans,-1,148.4513,-1.7697,,,,
LSBG_148.9471-1.8950,33.3,Low Confidence,Sextans,-1,148.9471,-1.895,,,,
LSBG_149.2038-1.7671,33.3,Low Confidence,Sextans,-1,149.2038,-1.7671,,,,
LSBG_150.1394-1.6974,33.3,Low Confidence,Sextans,-1,150.1394,-1.6974,,,,
SMDG1017-05,33.3,Low Confidence,Sextans,-1,154.317917,-5.498056,,,,
SSH-UDG 1,33.3,Low Confidence,Triangulum,-1,27.46218,32.62831,,,,
102,33.3,Low Confidence,Unknown,-1,,,,0.89,10471300.0,
104,33.3,Low Confidence,Unknown,-1,,,,1.05,19952600.0,
105,33.3,Low Confidence,Unknown,-1,,,,1.22,3801900.0,
107,33.3,Low Confidence,Unknown,-1,,,,1.99,6025600.0,
108,33.3,Low Confidence,Unknown,-1,,,,0.81,3801900.0,
113,33.3,Low Confidence,Unknown,-1,,,,0.84,2398800.0,
114,33.3,Low Confidence,Unknown,-1,,,,1.52,54954000.0,
115,33.3,Low Confidence,Unknown,-1,,,,1.16,3801900.0,
118,33.3,Low Confidence,Unknown,-1,,,,0.88,6606900.0,
121,33.3,Low Confidence,Unknown,-1,,,,1.67,66069000.0,
122,33.3,Low Confidence,Unknown,-1,,,,1.47,38018900.0,
131151,33.3,Low Confidence,Unknown,-1,,,,5.0,7762500000.0,
17358,33.3,Low Confidence,Unknown,-1,,,,10.58,1479100000.0,
17503,33.3,Low Confidence,Unknown,-1,,,,7.42,2238700000.0,
18638,33.3,Low Confidence,Unknown,-1,,,,9.89,758580000.0,
236,33.3,Low Confidence,Unknown,-1,,,,1.25,7244400.0,
325,33.3,Low Confidence,Unknown,-1,,,,1.01,10471300.0,
33053,33.3,Low Confidence,Unknown,-1,,,,10.79,245470000.0,
331,33.3,Low Confidence,Unknown,-1,,,,1.47,38018900.0,
366,33.3,Low Confidence,Unknown,-1,,,,1.57,54954000.0,
372,33.3,Low Confidence,Unknown,-1,,,,1.25,41686900.0,
373,33.3,Low Confidence,Unknown,-1,,,,1.52,54954000.0,
380,33.3,Low Confidence,Unknown,-1,,,,0.74,7943300.0,
387,33.3,Low Confidence,Unknown,-1,,,,1.2,45708800.0,
391,33.3,Low Confidence,Unknown,-1,,,,0.78,6606900.0,
402,33.3,Low Confidence,Unknown,-1,,,,0.77,16595900.0,
406,33.3,Low Confidence,Unknown,-1,,,,1.15,15135600.0,
407,33.3,Low Confidence,Unknown,-1,,,,2.85,125893000.0,
408,33.3,Low Confidence,Unknown,-1,,,,0.82,5495400.0,
409,33.3,Low Confidence,Unknown,-1,,,,2.27,72443600.0,
410,33.3,Low Confidence,Unknown,-1,,,,0.69,23988300.0,
415,33.3,Low Confidence,Unknown,-1,,,,1.1,7244400.0,
419,33.3,Low Confidence,Unknown,-1,,,,1.66,125893000.0,
423,33.3,Low Confidence,Unknown,-1,,,,0.77,16595900.0,
427,33.3,Low Confidence,Unknown,-1,,,,0.83,6606900.0,
432,33.3,Low Confidence,Unknown,-1,,,,1.1,21850000.0,
433,33.3,Low Confidence,Unknown,-1,,,,1.54,13803800.0,
434,33.3,Low Confidence,Unknown,-1,,,,1.38,26302700.0,
435,33.3,Low Confidence,Unknown,-1,,,,0.95,5495400.0,
437,33.3,Low Confidence,Unknown,-1,,,,0.77,16595900.0,
438,33.3,Low Confidence,Unknown,-1,,,,1.45,12589300.0,
83402,33.3,Low Confidence,Unknown,-1,,,,7.47,4168700000.0,
88976,33.3,Low Confidence,Unknown,-1,,,,6.67,1318300000.0,
89140,33.3,Low Confidence,Unknown,-1,,,,5.2,1698200000.0,
91,33.3,Low Confidence,Unknown,-1,,,,1.58,6025600.0,
AGC102269,33.3,Low Confidence,Unknown,-1,,,74.8,,204173794.0,
AGC102791,33.3,Low Confidence,Unknown,-1,,,75.4,,74131024.0,
AGC105118,33.3,Low Confidence,Unknown,-1,,,72.8,,42657951.0,
AGC105466,33.3,Low Confidence,Unknown,-1,,,77.0,,60255959.0,
AGC121790,33.3,Low Confidence,Unknown,-1,,,37.5,,25118864.315,
AGC229398,33.3,Low Confidence,Unknown,-1,,,,9.0,100000000.0,
AGC333576,33.3,Low Confidence,Unknown,-1,,,,4.4,100000000.0,
AGC749401,33.3,Low Confidence,Unknown,-1,,,41.8,,204173794.466,
Andromeda X,33.3,Low Confidence,Unknown,-1,,,0.78,1.46,,
Andromeda XXXII,33.3,Low Confidence,Unknown,-1,,,0.78,1.46,,
Antlia 2,33.3,Low Confidence,Unknown,-1,,,0.129,2.867,,
Cam A,33.3,Low Confidence,Unknown,-1,,,3.56,4.61,,
Crater 2,33.3,Low Confidence,Unknown,-1,,,0.118,1.066,,
Crater II,33.3,Low Confidence,Unknown,-1,,,0.112,1.066,,
DDO126,33.3,Low Confidence,Unknown,-1,,,4.97,4.14,,
DDO169,33.3,Low Confidence,Unknown,-1,,,4.41,3.65,,
DDO226,33.3,Low Confidence,Unknown,-1,,,4.92,3.12,,
EDwC-0120,33.3,Low Confidence,Unknown,-1,,,72.0,,8709635899.0,
EDwC-0156,33.3,Low Confidence,Unknown,-1,,,72.0,,66069344800.0,
ESO115-021,33.3,Low Confidence,Unknown,-1,,,5.08,10.14,,
ESO269-058,33.3,Low Confidence,Unknown,-1,,,3.75,5.52,,
Eridanus II,33.3,Low Confidence,Unknown,-1,,,0.38,0.196,,
FS90 135,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 141,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 143,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 154,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 268,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 270,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 293,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 329,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 52,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
HolmI,33.3,Low Confidence,Unknown,-1,,,4.02,5.54,,
HolmIX,33.3,Low Confidence,Unknown,-1,,,3.85,3.15,,
Hydra-I UDG 4,33.3,Low Confidence,Unknown,-1,,,50.0,,1060000000.0,
Hydra-I UDG 9,33.3,Low Confidence,Unknown,-1,,,50.0,,178000000.0,
IC2574,33.3,Low Confidence,Unknown,-1,,,,2.7,245470891.57,
IC3687,33.3,Low Confidence,Unknown,-1,,,4.57,6.92,,
ID149222,33.3,Low Confidence,Unknown,-1,,,,6.72,245000000.0,
LBT-10,33.3,Low Confidence,Unknown,-1,,,,2.72,32359400.0,
LBT-11,33.3,Low Confidence,Unknown,-1,,,,1.69,15848932.0,
LBT-12,33.3,Low Confidence,Unknown,-1,,,,3.3,67608300.0,
LBT-3,33.3,Low Confidence,Unknown,-1,,,,4.99,97723722.0,
LBT-4,33.3,Low Confidence,Unknown,-1,,,,3.57,79432824.0,
LBT-6,33.3,Low Confidence,Unknown,-1,,,,2.88,67608300.0,
LBT-7,33.3,Low Confidence,Unknown,-1,,,,4.09,120226444.0,
LBT-8,33.3,Low Confidence,Unknown,-1,,,,3.46,79432824.0,
LV J1228+4358,33.3,Low Confidence,Unknown,-1,,,4.07,4.56,,
NGC 3785 tail UDG candidate,33.3,Low Confidence,Unknown,-1,,,131.8,,661000000.0,
NGC3109,33.3,Low Confidence,Unknown,-1,,,1.34,7.73,,
NGC4449B,33.3,Low Confidence,Unknown,-1,,,3.8,2.7,,
NGVSUDG-07,33.3,Low Confidence,Unknown,-1,,,15.85,2.1516,,
OHP-3,33.3,Low Confidence,Unknown,-1,,,,2.46,56234133.0,
UDG 102,33.3,Low Confidence,Unknown,-1,,,,0.89,10471290.0,
UDG 104,33.3,Low Confidence,Unknown,-1,,,,1.05,19952620.0,
UDG 105,33.3,Low Confidence,Unknown,-1,,,,1.22,3801894.0,
UDG 107,33.3,Low Confidence,Unknown,-1,,,,1.99,6025596.0,
UDG 108,33.3,Low Confidence,Unknown,-1,,,,0.81,3801894.0,
UDG 112,33.3,Low Confidence,Unknown,-1,,,,1.53,54954080.0,
UDG 113,33.3,Low Confidence,Unknown,-1,,,,0.84,2398833.0,
UDG 114,33.3,Low Confidence,Unknown,-1,,,,1.52,54954080.0,
UDG 115,33.3,Low Confidence,Unknown,-1,,,,1.16,3801894.0,
UDG 118,33.3,Low Confidence,Unknown,-1,,,,0.88,6606934.0,
UDG 121,33.3,Low Confidence,Unknown,-1,,,,1.67,66069340.0,
UDG 122,33.3,Low Confidence,Unknown,-1,,,,1.47,38018940.0,
UDG 236,33.3,Low Confidence,Unknown,-1,,,,1.25,7244360.0,
UDG 238,33.3,Low Confidence,Unknown,-1,,,,1.06,21877620.0,
UDG 272,33.3,Low Confidence,Unknown,-1,,,97.65,1.4,,
UDG 317,33.3,Low Confidence,Unknown,-1,,,103.0,1.296,,
UDG 325,33.3,Low Confidence,Unknown,-1,,,,1.01,10471290.0,
UDG 331,33.3,Low Confidence,Unknown,-1,,,,1.47,38018940.0,
UDG 358,33.3,Low Confidence,Unknown,-1,,,,1.75,125892500.0,
UDG 366,33.3,Low Confidence,Unknown,-1,,,,1.57,54954080.0,
UDG 367,33.3,Low Confidence,Unknown,-1,,,,1.48,38018940.0,
UDG 370,33.3,Low Confidence,Unknown,-1,,,,3.03,45708820.0,
UDG 372,33.3,Low Confidence,Unknown,-1,,,,1.25,41686940.0,
UDG 373,33.3,Low Confidence,Unknown,-1,,,,1.52,54954080.0,
UDG 374,33.3,Low Confidence,Unknown,-1,,,,1.01,21877620.0,
UDG 380,33.3,Low Confidence,Unknown,-1,,,,0.74,7943282.0,
UDG 382,33.3,Low Confidence,Unknown,-1,,,97.65,1.48,,
UDG 386,33.3,Low Confidence,Unknown,-1,,,,1.93,125892500.0,
UDG 387,33.3,Low Confidence,Unknown,-1,,,,1.2,45708820.0,
UDG 391,33.3,Low Confidence,Unknown,-1,,,,0.78,6606934.0,
UDG 395,33.3,Low Confidence,Unknown,-1,,,,0.69,5495408.0,
UDG 402,33.3,Low Confidence,Unknown,-1,,,,0.77,16595870.0,
UDG 406,33.3,Low Confidence,Unknown,-1,,,,1.15,15135610.0,
UDG 407,33.3,Low Confidence,Unknown,-1,,,,2.85,125892500.0,
UDG 408,33.3,Low Confidence,Unknown,-1,,,,0.82,5495408.0,
UDG 409,33.3,Low Confidence,Unknown,-1,,,,2.27,72443600.0,
UDG 410,33.3,Low Confidence,Unknown,-1,,,,0.69,23988330.0,
UDG 415,33.3,Low Confidence,Unknown,-1,,,,1.1,7244360.0,
UDG 419,33.3,Low Confidence,Unknown,-1,,,,1.66,125892500.0,
UDG 421,33.3,Low Confidence,Unknown,-1,,,,0.74,7244360.0,
UDG 423,33.3,Low Confidence,Unknown,-1,,,,0.77,16595870.0,
UDG 424,33.3,Low Confidence,Unknown,-1,,,,1.36,5011872.0,
UDG 427,33.3,Low Confidence,Unknown,-1,,,,0.83,6606934.0,
UDG 432,33.3,Low Confidence,Unknown,-1,,,,0.912,21877620.0,
UDG 433,33.3,Low Confidence,Unknown,-1,,,,1.54,13803840.0,
UDG 434,33.3,Low Confidence,Unknown,-1,,,,1.38,26302680.0,
UDG 435,33.3,Low Confidence,Unknown,-1,,,,0.95,5495408.0,
UDG 436,33.3,Low Confidence,Unknown,-1,,,,2.5,54954080.0,
UDG 437,33.3,Low Confidence,Unknown,-1,,,,0.77,16595870.0,
UDG 438,33.3,Low Confidence,Unknown,-1,,,,1.45,12589250.0,
UDG 534,33.3,Low Confidence,Unknown,-1,,,,1.66,60255960.0,
UDG 85,33.3,Low Confidence,Unknown,-1,,,,0.94,15135610.0,
UDG 89,33.3,Low Confidence,Unknown,-1,,,,1.1,31622780.0,
UDG 91,33.3,Low Confidence,Unknown,-1,,,,1.58,6025596.0,
UDG 99,33.3,Low Confidence,Unknown,-1,,,,2.09,16595870.0,
UDG-C22,33.3,Low Confidence,Unknown,-1,,,1028.0,6.16,,
UGC A442,33.3,Low Confidence,Unknown,-1,,,4.37,7.52,,
VLSB-C,33.3,Low Confidence,Unknown,-1,,,16.5,5.5,,
"Yagi093 (DF26, GMP 2748)",33.3,Low Confidence,Unknown,-1,,,,3.5,305000000.0,
Yagi275 (GMP 3418),33.3,Low Confidence,Unknown,-1,,,,2.9,94000000.0,
Yagi358,33.3,Low Confidence,Unknown,-1,,,,2.3,138000000.0,
g1.09e10,33.3,Low Confidence,Unknown,-1,,,,1.0,6637000.0,
g1.44e10,33.3,Low Confidence,Unknown,-1,,,,1.45,6694000.0,
g1.52e11,33.3,Low Confidence,Unknown,-1,,,,6.37,899400000.0,
g1.57e11,33.3,Low Confidence,Unknown,-1,,,,5.11,1178000000.0,
g1.59e11,33.3,Low Confidence,Unknown,-1,,,,6.77,691800000.0,
g1.88e10,33.3,Low Confidence,Unknown,-1,,,,1.69,16470000.0,
g1.89e10,33.3,Low Confidence,Unknown,-1,,,,1.39,13000000.0,
g2.09e10,33.3,Low Confidence,Unknown,-1,,,,1.89,9400000.0,
g2.34e10,33.3,Low Confidence,Unknown,-1,,,,1.52,13670000.0,
g2.37e10,33.3,Low Confidence,Unknown,-1,,,,1.24,17810000.0,
g2.63e10,33.3,Low Confidence,Unknown,-1,,,,1.17,42950000.0,
g2.64e10,33.3,Low Confidence,Unknown,-1,,,,2.42,29720000.0,
g2.80e10,33.3,Low Confidence,Unknown,-1,,,,1.89,36910000.0,
g2.83e10,33.3,Low Confidence,Unknown,-1,,,,1.72,29580000.0,
g2.94e10,33.3,Low Confidence,Unknown,-1,,,,1.84,59030000.0,
g3.23e11,33.3,Low Confidence,Unknown,-1,,,,4.19,364500000.0,
g3.93e10,33.3,Low Confidence,Unknown,-1,,,,2.68,37670000.0,
g4.48e10,33.3,Low Confidence,Unknown,-1,,,,3.24,140300000.0,
g4.86e10,33.3,Low Confidence,Unknown,-1,,,,2.22,123000000.0,
g4.94e10,33.3,Low Confidence,Unknown,-1,,,,2.0,113700000.0,
g4.99e10,33.3,Low Confidence,Unknown,-1,,,,2.39,123800000.0,
g5.05e10,33.3,Low Confidence,Unknown,-1,,,,1.77,95500000.0,
g6.12e10,33.3,Low Confidence,Unknown,-1,,,,1.88,92660000.0,
g6.37e10,33.3,Low Confidence,Unknown,-1,,,,4.31,227000000.0,
g6.91e10,33.3,Low Confidence,Unknown,-1,,,,2.23,250500000.0,
g6.96e10,33.3,Low Confidence,Unknown,-1,,,,3.29,369000000.0,
g7.12e10,33.3,Low Confidence,Unknown,-1,,,,2.62,137600000.0,
g8.89e10,33.3,Low Confidence,Unknown,-1,,,,2.95,403600000.0,
g9.59e10,33.3,Low Confidence,Unknown,-1,,,,4.64,281800000.0,
SMDG1103+60,33.3,Low Confidence,Ursa Major,-1,165.985,60.498056,,,,
SMDG1352420+600302,33.3,Low Confidence,Ursa Major,-1,208.175,60.0505555556,,,,
Dw1533+67,33.3,Low Confidence,Ursa Minor,-1,233.3671,67.7581,,,,
10769,33.3,Low Confidence,Virgo,-1,178.94,4.38,,,,
10986,33.3,Low Confidence,Virgo,-1,176.53,-1.09,,,,
11469,33.3,Low Confidence,Virgo,-1,220.52,-0.82,,,,
12112,33.3,Low Confidence,Virgo,-1,212.5,-1.54,,,,
12317,33.3,Low Confidence,Virgo,-1,202.43,-1.62,,,,
12741,33.3,Low Confidence,Virgo,-1,189.93,2.7,,,,
13670,33.3,Low Confidence,Virgo,-1,202.14,-1.33,,,,
1443,33.3,Low Confidence,Virgo,-1,175.87,-1.74,,,,
1454,33.3,Low Confidence,Virgo,-1,208.6,-1.05,,,,
15059,33.3,Low Confidence,Virgo,-1,223.51,1.34,,,,
15600,33.3,Low Confidence,Virgo,-1,178.81,-0.53,,,,
15735,33.3,Low Confidence,Virgo,-1,219.28,3.67,,,,
15889,33.3,Low Confidence,Virgo,-1,214.18,-1.62,,,,
18042,33.3,Low Confidence,Virgo,-1,200.36,-0.69,,,,
1808,33.3,Low Confidence,Virgo,-1,189.48,-0.27,,,,
18362,33.3,Low Confidence,Virgo,-1,179.55,-1.05,,,,
18640,33.3,Low Confidence,Virgo,-1,174.46,1.26,,,,
2236,33.3,Low Confidence,Virgo,-1,181.11,3.75,,,,
3374,33.3,Low Confidence,Virgo,-1,199.82,-1.0,,,,
3682,33.3,Low Confidence,Virgo,-1,177.59,-0.59,,,,
3783,33.3,Low Confidence,Virgo,-1,198.06,-0.97,,,,
4875,33.3,Low Confidence,Virgo,-1,200.95,1.11,,,,
5569,33.3,Low Confidence,Virgo,-1,213.72,0.2,,,,
6242,33.3,Low Confidence,Virgo,-1,192.28,-1.79,,,,
6356,33.3,Low Confidence,Virgo,-1,204.89,-0.28,,,,
6419,33.3,Low Confidence,Virgo,-1,197.33,-1.62,,,,
6437,33.3,Low Confidence,Virgo,-1,223.97,1.89,,,,
6836,33.3,Low Confidence,Virgo,-1,222.08,3.53,,,,
6934,33.3,Low Confidence,Virgo,-1,176.1,3.98,,,,
800,33.3,Low Confidence,Virgo,-1,219.43,-0.32,,,,
8868,33.3,Low Confidence,Virgo,-1,199.6,-0.53,,,,
9033,33.3,Low Confidence,Virgo,-1,213.95,0.26,,,,
9723,33.3,Low Confidence,Virgo,-1,179.08,-0.21,,,,
9906,33.3,Low Confidence,Virgo,-1,178.38,-1.73,,,,
Dw1229+0144,33.3,Low Confidence,Virgo,-1,187.3421,1.7381,,,,
Dw1235-0215,33.3,Low Confidence,Virgo,-1,188.9708,-2.265,,,,
Dw1416-0212,33.3,Low Confidence,Virgo,-1,214.1621,-2.2011,,,,
SMDG1201405-011214,33.3,Low Confidence,Virgo,-1,180.41875,-1.2038888889,,,,
SMDG1245+01,33.3,Low Confidence,Virgo,-1,191.467917,1.906111,,,,
SMDG1250+07,33.3,Low Confidence,Virgo,-1,192.612083,7.743056,,,,
SMDG1256-00,33.3,Low Confidence,Virgo,-1,194.149166,-0.528889,,,,
SMDG1349+04,33.3,Low Confidence,Virgo,-1,207.320001,4.818056,,,,
A2744_UDG04,16.7,Low Confidence,Unknown,-1,,,1540.0,,,
A2744_UDG27,16.7,Low Confidence,Unknown,-1,,,1540.0,,,
AS1063_UDG05,16.7,Low Confidence,Unknown,-1,,,1775.0,,,
DDO52,16.7,Low Confidence,Unknown,-1,,,,2.2,,
DFX2,16.7,Low Confidence,Unknown,-1,,,100.0,,,
EDwC-0035,16.7,Low Confidence,Unknown,-1,,,72.0,,,
